Date,Time,Detection Area,Quadrant,Center X,Center Y,Object Area,Closest Point X,Closest Point Y,Distance,Angle from Center,Angle from Closest,New Angle,
07/05/2023,18:21:05,3,RIGHT,609,228,1294.0,550,224,249.23081671414553,-39.2354,138.145,0.0,
07/05/2023,18:21:05,3,RIGHT,590,274,955.5,560,285,242.53865671269807,-35.1342,110.031,0.0,
07/05/2023,18:21:05,3,RIGHT,608,231,1168.5,570,236,263.73471519691907,-38.9738,128.3952,0.0,
07/05/2023,18:21:05,3,RIGHT,593,273,1234.5,563,280,246.27017683836587,-34.9779,112.0007,0.0,
07/05/2023,18:21:05,3,RIGHT,606,232,1139.5,565,231,260.66453537065604,-39.0486,131.3861,0.0,
07/05/2023,18:21:05,3,RIGHT,596,265,726.0,573,273,257.3285837212804,-35.7922,113.3254,0.0,
07/05/2023,18:21:05,3,RIGHT,604,224,1370.5,543,224,242.78591392418136,-40.2002,140.5485,0.0,
07/05/2023,18:21:05,3,RIGHT,597,264,904.5,575,273,259.2951985671929,-35.8301,112.9489,0.0,
07/05/2023,18:21:05,3,RIGHT,605,224,1350.5,550,224,249.23081671414553,-40.1009,138.145,0.0,
07/05/2023,18:21:05,3,RIGHT,599,250,941.0,575,263,261.2929390550001,-37.4891,117.1811,0.0,
07/05/2023,18:21:05,3,RIGHT,604,252,1283.0,570,258,257.5732905407702,-36.7406,120.3236,0.0,
07/05/2023,18:21:05,3,RIGHT,602,252,1370.5,573,260,260.0173071162764,-36.9349,118.831,0.0,
07/05/2023,18:21:06,3,RIGHT,607,253,1394.0,578,263,264.2214979898494,-36.323,116.5651,0.0,
07/05/2023,18:21:06,3,RIGHT,624,220,410.0,600,219,297.65920110085625,-38.7516,126.5993,0.0,
07/05/2023,18:21:06,3,RIGHT,611,251,1257.0,578,258,265.34505836740203,-36.2026,118.54,0.0,
07/05/2023,18:21:06,3,RIGHT,621,252,644.5,593,246,282.85155117128136,-35.1578,119.8405,0.0,
07/05/2023,18:21:06,3,RIGHT,608,253,1224.5,578,263,264.2214979898494,-36.228,116.5651,0.0,
07/05/2023,18:21:06,3,RIGHT,624,216,409.0,583,219,281.7268180347764,-39.2072,130.3226,0.0,
07/05/2023,18:21:06,3,RIGHT,578,206,187.5,563,210,266.7376988728815,-45.0,138.0128,0.0,
07/05/2023,18:21:06,3,RIGHT,619,267,130.0,610,268,294.62518561725165,-33.3794,109.6041,0.0,
07/05/2023,18:21:06,3,RIGHT,606,245,641.0,585,253,273.3386178350948,-37.4425,118.9741,0.0,
07/05/2023,18:21:06,3,RIGHT,629,221,296.5,615,224,310.22733599732953,-38.1818,122.4466,0.0,
07/05/2023,18:21:06,3,RIGHT,607,266,514.5,583,273,267.1666146808018,-34.6016,111.5519,0.0,
07/05/2023,18:21:06,3,RIGHT,606,263,941.5,580,263,266.17475462560304,-35.0994,116.1685,0.0,
07/05/2023,18:21:06,3,RIGHT,607,249,717.0,585,263,271.0608787708031,-36.8379,115.2239,0.0,
07/05/2023,18:21:06,3,RIGHT,619,218,689.5,575,219,274.2735860413831,-39.4456,132.2994,0.0,
07/05/2023,18:21:06,3,RIGHT,576,207,93.5,565,210,268.5609800399157,-45.1117,137.4424,0.0,
07/05/2023,18:21:07,3,RIGHT,628,291,235.5,608,299,288.76461001999536,-29.3224,98.2971,0.0,
07/05/2023,18:21:07,3,RIGHT,610,251,664.5,585,263,271.0608787708031,-36.2966,115.2239,0.0,
07/05/2023,18:21:07,3,RIGHT,615,219,511.5,578,219,277.0649743291274,-39.7099,131.5398,0.0,
07/05/2023,18:21:07,3,RIGHT,613,264,261.5,600,263,285.7428914251411,-34.3172,112.7394,0.0,
07/05/2023,18:21:07,3,RIGHT,616,223,868.5,580,222,277.8560778532656,-39.1521,130.192,0.0,
07/05/2023,18:21:07,3,RIGHT,611,237,155.0,598,241,289.0069203323685,-37.9567,120.5216,0.0,
07/05/2023,18:21:07,3,RIGHT,628,222,220.0,613,224,308.3261260418909,-38.1572,122.7935,0.0,
07/05/2023,18:21:07,3,RIGHT,605,204,1136.0,568,219,267.7778930382417,-42.3736,134.1616,0.0,
07/05/2023,18:21:08,3,RIGHT,616,246,181.5,603,253,290.82297020696285,-36.3711,115.7347,0.0,
07/05/2023,18:21:08,3,RIGHT,612,267,352.5,600,273,283.91724146307143,-34.0059,109.0645,0.0,
07/05/2023,18:21:08,3,RIGHT,622,267,141.0,613,270,297.2355967915014,-33.1171,108.5502,0.0,
07/05/2023,18:21:08,3,RIGHT,616,267,240.0,600,270,284.42925306655786,-33.6454,110.1858,0.0,
07/05/2023,18:21:08,3,RIGHT,613,222,802.5,578,224,275.2816739269071,-39.5546,130.1009,0.0,
07/05/2023,18:21:08,3,RIGHT,621,221,560.0,593,222,290.05689097140925,-38.9142,127.2236,0.0,
07/05/2023,18:21:08,3,RIGHT,618,250,595.0,605,268,289.70502239346837,-35.6829,110.2437,0.0,
07/05/2023,18:21:08,3,RIGHT,615,209,675.0,588,212,288.9429009337312,-40.8404,131.0548,0.0,
07/05/2023,18:21:08,3,RIGHT,621,251,932.0,605,268,289.70502239346837,-35.2848,110.2437,0.0,
07/05/2023,18:21:08,3,RIGHT,625,201,454.5,595,202,299.24738929521175,-40.771,132.0114,0.0,
07/05/2023,18:21:08,3,RIGHT,617,249,323.0,610,258,296.5535364820322,-35.901,113.0089,0.0,
07/05/2023,18:21:09,3,RIGHT,617,248,126.5,608,253,295.6907167971291,-36.0274,114.9515,0.0,
07/05/2023,18:21:09,3,RIGHT,619,210,552.5,590,210,291.547594742265,-40.3478,131.1215,0.0,
07/05/2023,18:21:09,3,RIGHT,617,252,101.0,613,260,299.08025678737135,-35.5194,111.9339,0.0,
07/05/2023,18:21:09,3,RIGHT,618,264,201.5,610,277,293.17059879871994,-33.8672,106.4108,0.0,
07/05/2023,18:21:09,3,RIGHT,616,223,808.0,583,227,278.9587783167972,-39.1521,128.0081,0.0,
07/05/2023,18:21:09,3,RIGHT,616,273,631.5,600,287,281.9379364328256,-32.833,103.6391,0.0,
07/05/2023,18:21:09,3,RIGHT,618,223,555.0,585,224,281.85279846047297,-38.9633,128.4281,0.0,
07/05/2023,18:21:09,3,RIGHT,622,265,618.5,608,277,291.19237627383035,-33.3825,106.6262,0.0,
07/05/2023,18:21:09,3,RIGHT,612,223,947.5,578,224,275.2816739269071,-39.5343,130.1009,0.0,
07/05/2023,18:21:09,3,RIGHT,627,259,114.0,615,263,300.45631962067296,-33.7331,110.6807,0.0,
07/05/2023,18:21:09,3,RIGHT,619,263,340.5,610,263,295.5486423585803,-33.9106,111.3262,0.0,
07/05/2023,18:21:09,3,RIGHT,627,215,548.0,613,222,308.9546892345219,-39.0446,123.3336,0.0,
07/05/2023,18:21:10,3,RIGHT,622,264,567.0,610,275,293.47061181658376,-33.5146,107.1303,0.0,
07/05/2023,18:21:10,3,RIGHT,626,266,1018.0,610,282,292.4790590794493,-32.9052,104.5889,0.0,
07/05/2023,18:21:10,3,RIGHT,626,217,434.0,613,222,308.9546892345219,-38.9101,123.3336,0.0,
07/05/2023,18:21:10,3,RIGHT,628,262,665.0,615,275,298.41246622753545,-33.2586,106.5948,0.0,
07/05/2023,18:21:10,3,RIGHT,622,216,339.0,613,222,308.9546892345219,-39.3926,123.3336,0.0,
07/05/2023,18:21:10,3,RIGHT,627,264,742.5,613,277,296.1384811198977,-33.0829,106.0976,0.0,
07/05/2023,18:21:10,3,RIGHT,628,262,626.5,615,273,298.7206052484495,-33.2586,107.2892,0.0,
07/05/2023,18:21:10,3,RIGHT,614,220,576.5,585,224,281.85279846047297,-39.6904,128.4281,0.0,
07/05/2023,18:21:10,3,RIGHT,628,263,693.0,615,275,298.41246622753545,-33.1284,106.5948,0.0,
07/05/2023,18:21:10,3,RIGHT,622,223,538.5,603,224,298.8394217635953,-38.5903,124.6308,0.0,
07/05/2023,18:21:10,3,RIGHT,628,263,693.0,615,277,298.11742652854093,-33.1284,105.8953,0.0,
07/05/2023,18:21:10,3,RIGHT,628,262,637.5,615,273,298.7206052484495,-33.2586,107.2892,0.0,
07/05/2023,18:21:10,3,RIGHT,617,220,500.0,595,224,291.27478435319455,-39.4048,126.2349,0.0,
07/05/2023,18:21:10,3,RIGHT,628,267,871.5,615,280,297.6995129320839,-32.6034,104.8369,0.0,
07/05/2023,18:21:10,3,RIGHT,615,217,329.0,600,222,296.65468140583926,-39.939,125.7761,0.0,
07/05/2023,18:21:11,3,RIGHT,627,262,966.0,605,280,287.7933286231632,-33.3441,105.838,0.0,
07/05/2023,18:21:11,3,RIGHT,628,260,911.5,610,277,293.17059879871994,-33.518,106.4108,0.0,
07/05/2023,18:21:11,3,RIGHT,630,254,807.5,618,265,303.03300150313663,-34.1145,109.6538,0.0,
07/05/2023,18:21:11,3,RIGHT,630,255,764.0,618,260,303.98026251715754,-33.9876,111.2864,0.0,
07/05/2023,18:21:11,3,RIGHT,630,251,500.0,618,260,303.98026251715754,-34.4928,111.2864,0.0,
07/05/2023,18:21:11,3,RIGHT,629,254,605.5,615,265,300.0833217624732,-34.2005,110.0136,0.0,
07/05/2023,18:21:11,3,RIGHT,630,257,560.0,618,268,302.50289254815397,-33.7327,108.6579,0.0,
07/05/2023,18:21:11,3,RIGHT,630,260,434.5,620,270,304.138126514911,-33.3475,107.7713,0.0,
07/05/2023,18:21:11,3,RIGHT,621,220,409.5,605,227,299.78992644850496,-39.0293,123.4078,0.0,
07/05/2023,18:21:12,3,RIGHT,631,261,444.0,620,270,304.138126514911,-33.1338,107.7713,0.0,
07/05/2023,18:21:12,3,RIGHT,622,220,308.0,608,224,303.5786553761644,-38.9364,123.6901,0.0,
07/05/2023,18:21:12,3,RIGHT,631,262,461.5,620,268,304.473315743761,-33.0044,108.4349,0.0,
07/05/2023,18:21:12,3,RIGHT,631,257,367.5,623,268,307.4296667532267,-33.6475,108.11,0.0,
07/05/2023,18:21:12,3,RIGHT,625,218,215.5,613,222,308.9546892345219,-38.8882,123.3336,0.0,
07/05/2023,18:21:12,3,RIGHT,633,257,305.0,625,268,309.40103425812913,-33.4783,107.8995,0.0,
07/05/2023,18:21:12,3,RIGHT,630,214,285.0,620,219,316.5454153830063,-38.8845,122.9205,0.0,
07/05/2023,18:21:12,3,RIGHT,633,258,259.5,625,265,309.9193443462347,-33.3508,108.8609,0.0,
07/05/2023,18:21:12,3,RIGHT,627,215,330.5,615,222,310.85205484281425,-39.0446,122.9838,0.0,
07/05/2023,18:21:12,3,RIGHT,634,260,232.5,628,268,312.3587680856742,-33.011,107.5924,0.0,
07/05/2023,18:21:12,3,RIGHT,634,263,226.0,628,270,312.03204963593083,-32.6244,106.9553,0.0,
07/05/2023,18:21:12,3,RIGHT,620,221,471.0,595,224,291.27478435319455,-39.0075,126.2349,0.0,
07/05/2023,18:21:13,3,RIGHT,625,239,870.5,593,229,287.76726707532254,-36.4164,125.2002,0.0,
07/05/2023,18:21:13,3,RIGHT,635,279,115.0,630,285,311.96954979612997,-30.4258,101.9061,0.0,
07/05/2023,18:21:13,3,RIGHT,627,231,347.5,615,231,308.1330881291394,-37.197,120.5153,0.0,
07/05/2023,18:21:13,3,RIGHT,621,240,353.0,598,244,288.2013185257833,-36.6561,119.5604,0.0,
07/05/2023,18:21:13,3,RIGHT,614,245,296.5,598,251,286.4349838968697,-36.6824,117.2451,0.0,
07/05/2023,18:21:22,3,RIGHT,598,250,4191.5,550,251,240.12704970494266,-37.5885,128.741,0.0,
07/05/2023,18:21:22,3,RIGHT,601,248,3089.5,550,246,241.6112580158466,-37.5489,130.7108,0.0,
07/05/2023,18:23:35,3,LEFT,39,216,862.5,79,214,263.2812184718082,-136.7866,-104.8068,0.0,
07/05/2023,18:23:35,3,LEFT,39,216,752.5,77,214,265.11318337645906,-136.7866,-104.7366,0.0,
07/05/2023,18:23:39,3,LEFT,152,233,201.0,172,234,171.1724276862369,-124.222,-105.6008,0.0,
07/05/2023,18:23:39,3,RIGHT,630,232,94.5,623,237,314.1623783969048,-38.6598,120.1317,0.0,
07/05/2023,18:23:40,3,LEFT,333,229,513.5,318,237,83.02409288875127,-87.0351,-117.1281,0.0,
07/05/2023,18:23:40,3,RIGHT,364,227,315.5,340,232,90.24411338142782,-80.1342,-122.1523,0.0,
07/05/2023,18:23:41,3,RIGHT,398,214,212.0,380,219,117.47765745025733,-73.6571,-135.2851,0.0,
07/05/2023,18:23:41,3,RIGHT,392,215,145.5,378,219,116.46887996370532,-74.7998,-134.7178,0.0,
07/05/2023,18:23:42,3,LEFT,191,208,326.0,222,209,148.07092894960846,-115.3733,-113.2789,0.0,
07/05/2023,18:23:42,3,LEFT,180,208,436.0,219,209,150.07331541616585,-117.2351,-113.0394,0.0,
07/05/2023,18:23:44,3,LEFT,209,234,237.0,224,239,125.60652849274993,-114.2858,-107.5577,0.0,
07/05/2023,18:23:51,3,LEFT,41,226,244.0,64,224,273.408119850161,-137.6855,-102.9946,0.0,
07/05/2023,18:23:54,3,LEFT,230,234,107.5,244,237,112.53888216967503,-110.0952,-109.3765,0.0,
07/05/2023,18:23:54,3,LEFT,118,212,257.5,144,214,205.4555913086816,-127.0065,-107.5092,0.0,
07/05/2023,18:23:55,3,LEFT,28,216,133.0,52,214,288.2013185257833,-137.883,-103.9102,0.0,
07/05/2023,18:23:55,3,LEFT,254,233,200.0,267,237,98.47842403288143,-104.9603,-111.2894,0.0,
07/05/2023,18:23:55,3,LEFT,251,234,147.5,269,237,97.41663102366043,-105.6682,-111.4729,0.0,
07/05/2023,18:23:55,3,LEFT,15,230,194.0,27,229,306.8061277093403,-140.6595,-101.3586,0.0,
07/05/2023,18:23:58,3,LEFT,286,245,93.5,292,249,76.32168761236873,-98.2325,-110.6895,0.0,
07/05/2023,18:23:58,3,LEFT,286,245,93.5,292,249,76.32168761236873,-98.2325,-110.6895,0.0,
07/05/2023,18:24:00,3,LEFT,118,215,281.0,149,214,201.1889659002203,-127.317,-107.7572,0.0,
07/05/2023,18:24:00,3,LEFT,113,215,203.0,142,214,207.17142660125697,-127.9945,-107.4119,0.0,
07/05/2023,18:24:00,1,RIGHT,405,476,92.5,400,473,172.6528308484978,-2.6943,-27.604,-71.49,
07/05/2023,18:24:00,3,LEFT,279,244,104.0,289,247,79.30952023559341,-99.8556,-110.9168,0.0,
07/05/2023,18:24:01,3,LEFT,279,244,104.0,289,247,79.30952023559341,-99.8556,-110.9168,0.0,
07/05/2023,18:24:01,3,LEFT,278,243,102.0,287,247,80.11242100947892,-100.0493,-110.7185,0.0,
07/05/2023,18:24:01,2,LEFT,305,239,97.5,309,244,76.79192665899195,-93.5615,-113.9625,1322.4,
07/05/2023,18:24:02,3,LEFT,95,218,679.0,124,217,221.41589825484527,-130.6553,-106.1365,0.0,
07/05/2023,18:24:03,3,LEFT,68,215,182.0,87,217,254.7508586835381,-133.5596,-104.6861,0.0,
07/05/2023,18:24:03,2,LEFT,259,243,121.5,269,247,89.05054744357274,-104.4337,-109.0842,1163.96,
07/05/2023,18:24:03,2,LEFT,259,243,121.5,269,247,89.05054744357274,-104.4337,-109.0842,1163.96,
07/05/2023,18:24:03,2,LEFT,271,247,474.5,297,252,71.78439941937245,-101.8763,-110.3843,1264.58,
07/05/2023,18:24:04,2,LEFT,259,247,420.5,277,247,84.72307831990054,-104.6709,-109.7789,1192.89,
07/05/2023,18:24:04,2,LEFT,249,247,119.5,259,249,93.60555539069249,-106.9471,-107.8105,1135.39,
07/05/2023,18:24:04,3,LEFT,10,226,220.5,29,229,304.89670381950674,-140.6704,-101.4076,0.0,
07/05/2023,18:24:04,3,LEFT,18,228,321.0,54,229,281.13519879232484,-140.1571,-102.058,0.0,
07/05/2023,18:24:04,3,LEFT,16,228,292.0,44,229,290.61486541469276,-140.3431,-101.7893,0.0,
07/05/2023,18:24:04,2,LEFT,253,247,251.5,279,247,83.72574275573791,-106.0428,-109.9602,1158.01,
07/05/2023,18:24:04,3,LEFT,23,227,413.5,59,229,276.40911707105465,-139.5739,-102.197,0.0,
07/05/2023,18:24:04,3,LEFT,21,228,454.0,59,229,276.40911707105465,-139.8755,-102.197,0.0,
07/05/2023,18:24:05,2,LEFT,228,240,247.0,239,247,109.04127658827184,-110.9735,-106.8518,999.65,
07/05/2023,18:24:05,2,LEFT,228,240,247.0,239,247,109.04127658827184,-110.9735,-106.8518,999.65,
07/05/2023,18:24:05,2,LEFT,266,241,217.5,277,247,84.72307831990054,-102.7317,-109.7789,1185.63,
07/05/2023,18:24:05,2,LEFT,226,239,231.0,232,249,113.07077429645558,-111.3078,-105.9759,987.61,
07/05/2023,18:24:06,2,LEFT,221,239,231.0,227,249,117.00427342623003,-112.3323,-105.6758,967.79,
07/05/2023,18:24:06,2,LEFT,215,240,414.5,222,252,119.28118040998756,-113.6294,-104.7654,948.16,
07/05/2023,18:24:06,3,LEFT,213,241,182.5,219,249,123.45849504995596,-114.118,-105.218,0.0,
07/05/2023,18:24:06,2,LEFT,212,241,198.0,219,247,124.61942063739504,-114.3174,-105.626,940.01,
07/05/2023,18:24:06,2,LEFT,208,248,157.0,217,252,123.42204017111368,-115.7693,-104.4966,944.68,
07/05/2023,18:24:06,2,LEFT,208,248,161.5,217,252,123.42204017111368,-115.7693,-104.4966,944.68,
07/05/2023,18:24:06,2,LEFT,205,249,291.0,217,252,123.42204017111368,-116.4658,-104.4966,935.75,
07/05/2023,18:24:07,2,LEFT,204,250,330.0,212,259,124.03628501370073,-116.764,-102.8227,934.48,
07/05/2023,18:24:07,2,LEFT,200,252,313.5,209,262,125.23977004130916,-117.7585,-102.0803,924.17,
07/05/2023,18:24:07,2,LEFT,195,260,180.0,202,267,129.3560976529518,-119.6045,-100.7938,922.74,
07/05/2023,18:24:07,2,LEFT,194,259,163.0,199,267,132.09844813622905,-119.689,-100.6812,916.88,
07/05/2023,18:24:07,2,LEFT,193,260,197.0,199,269,131.30879635424276,-119.9967,-100.2869,915.12,
07/05/2023,18:24:08,2,LEFT,191,263,337.0,202,269,128.5496013218244,-120.7302,-100.3955,913.36,
07/05/2023,18:24:08,2,LEFT,187,265,339.5,197,269,133.15404612703287,-121.7411,-100.2157,902.06,
07/05/2023,18:24:08,2,LEFT,186,265,334.5,197,269,133.15404612703287,-121.9335,-100.2157,898.42,
07/05/2023,18:24:08,2,LEFT,184,271,319.0,192,282,133.52153384379613,-123.0528,-97.5164,900.74,
07/05/2023,18:24:08,2,LEFT,181,271,292.0,192,272,136.7040599250805,-123.6268,-99.4623,889.85,
07/05/2023,18:24:08,2,LEFT,179,272,368.5,189,277,137.87675656179326,-124.1327,-98.4056,884.21,
07/05/2023,18:24:09,2,LEFT,172,257,706.5,182,274,145.46477236774544,-123.5713,-98.7751,840.71,
07/05/2023,18:24:10,2,LEFT,172,257,718.5,182,274,145.46477236774544,-123.5713,-98.7751,840.71,
07/05/2023,18:24:10,3,LEFT,172,255,566.0,182,262,149.69301920931383,-123.336,-101.0138,0.0,
07/05/2023,18:24:10,2,LEFT,171,254,688.0,182,264,148.92951352905172,-123.3965,-100.6429,833.58,
07/05/2023,18:24:10,3,LEFT,172,255,577.5,182,264,148.92951352905172,-123.336,-100.6429,0.0,
07/05/2023,18:24:10,3,LEFT,172,256,568.0,182,267,147.82760229402356,-123.4533,-100.0847,0.0,
07/05/2023,18:24:10,2,LEFT,172,257,567.5,182,269,147.12239802287073,-123.5713,-99.7116,840.71,
07/05/2023,18:24:10,3,LEFT,172,256,598.0,182,269,147.12239802287073,-123.4533,-99.7116,0.0,
07/05/2023,18:24:10,2,LEFT,172,258,555.5,182,269,147.12239802287073,-123.6901,-99.7116,842.14,
07/05/2023,18:24:10,2,LEFT,171,261,757.0,184,267,145.96232390586277,-124.23,-100.1515,843.37,
07/05/2023,18:24:10,3,RIGHT,319,224,213.0,322,229,91.02197536858887,-90.2238,-119.9398,0.0,
07/05/2023,18:24:10,2,LEFT,171,261,728.0,184,267,145.96232390586277,-124.23,-100.1515,843.37,
07/05/2023,18:24:10,3,LEFT,319,225,239.5,314,232,88.20430828479978,-90.2247,-117.929,0.0,
07/05/2023,18:24:11,2,LEFT,173,260,775.5,189,257,145.3616180427282,-123.7501,-102.2157,847.92,
07/05/2023,18:24:11,2,LEFT,172,260,649.0,189,257,145.3616180427282,-123.9298,-102.2157,844.95,
07/05/2023,18:24:11,2,LEFT,171,263,561.5,182,282,143.13629868066312,-124.4749,-97.267,846.06,
07/05/2023,18:24:11,2,LEFT,171,263,561.5,182,282,143.13629868066312,-124.4749,-97.267,846.06,
07/05/2023,18:24:11,2,LEFT,170,262,785.5,184,267,145.96232390586277,-124.5308,-100.1515,841.77,
07/05/2023,18:24:11,3,LEFT,330,227,201.5,318,232,88.02272433866155,-87.7365,-118.5112,0.0,
07/05/2023,18:24:11,2,LEFT,170,266,802.5,179,284,145.52319402761884,-125.0279,-96.8203,846.98,
07/05/2023,18:24:11,2,LEFT,168,269,795.5,179,282,146.03081866510234,-125.7682,-97.1953,844.66,
07/05/2023,18:24:12,2,LEFT,165,270,698.5,182,269,147.12239802287073,-126.4309,-99.7116,836.93,
07/05/2023,18:24:12,2,LEFT,162,269,823.5,177,284,147.46185947559457,-126.8264,-96.7757,827.22,
07/05/2023,18:24:12,2,LEFT,161,270,937.0,177,287,146.75830470538966,-127.1309,-96.2156,825.5,
07/05/2023,18:24:12,2,LEFT,161,271,828.5,174,287,149.68299836654796,-127.2626,-96.1552,826.56,
07/05/2023,18:24:12,2,LEFT,156,266,754.0,169,282,155.7080601638849,-127.4649,-96.9662,807.87,
07/05/2023,18:24:12,2,LEFT,157,266,757.5,169,282,155.7080601638849,-127.2959,-96.9662,810.46,
07/05/2023,18:24:13,2,LEFT,155,266,826.0,167,284,157.17824276915684,-127.6332,-96.5611,805.3,
07/05/2023,18:24:13,2,LEFT,152,264,790.5,164,284,160.099968769516,-127.875,-96.4993,795.77,
07/05/2023,18:24:13,2,LEFT,151,264,831.0,164,282,160.5615146914104,-128.0399,-96.8571,793.33,
07/05/2023,18:24:13,2,LEFT,151,264,826.0,164,282,160.5615146914104,-128.0399,-96.8571,793.33,
07/05/2023,18:24:13,2,LEFT,150,262,970.0,162,282,162.50538452617502,-127.9477,-96.8144,788.96,
07/05/2023,18:24:13,2,LEFT,149,261,887.0,167,259,164.7118696390761,-127.9835,-101.028,785.62,
07/05/2023,18:24:13,2,LEFT,149,259,879.0,167,259,164.7118696390761,-127.7311,-101.028,783.62,
07/05/2023,18:24:13,2,LEFT,146,261,936.0,164,259,167.5022387910084,-128.4679,-100.9259,778.72,
07/05/2023,18:24:14,2,LEFT,144,265,1208.5,159,284,164.97575579460153,-129.3039,-96.399,777.87,
07/05/2023,18:24:14,2,LEFT,144,265,1205.0,159,284,164.97575579460153,-129.3039,-96.399,777.87,
07/05/2023,18:24:14,2,LEFT,143,265,1373.5,162,272,165.13025161974412,-129.4631,-98.5836,775.61,
07/05/2023,18:24:14,2,LEFT,137,269,1095.0,157,274,169.36646657470303,-130.9351,-98.1053,765.73,
07/05/2023,18:24:14,2,LEFT,135,271,1015.0,154,274,172.2556240010758,-131.5142,-98.0317,762.97,
07/05/2023,18:24:14,2,LEFT,132,277,1082.5,152,279,172.93062192682936,-132.803,-97.125,760.81,
07/05/2023,18:24:14,2,LEFT,132,277,1082.5,152,279,172.93062192682936,-132.803,-97.125,760.81,
07/05/2023,18:24:14,2,LEFT,127,278,972.0,147,282,177.12425017484196,-133.6948,-96.5101,751.13,
07/05/2023,18:24:14,2,LEFT,126,280,862.0,144,282,180.05554698481245,-134.1275,-96.4525,750.31,
07/05/2023,18:24:15,2,LEFT,126,286,1014.0,142,292,180.18878988438766,-135.0,-94.7356,753.67,
07/05/2023,18:24:15,2,LEFT,120,290,1131.5,139,307,181.46625030566977,-136.4688,-92.1832,743.69,
07/05/2023,18:24:15,2,LEFT,120,290,1140.5,139,307,181.46625030566977,-136.4688,-92.1832,743.69,
07/05/2023,18:24:15,2,LEFT,117,292,1143.5,137,307,183.46116755324545,-137.197,-92.1705,738.82,
07/05/2023,18:24:15,2,LEFT,115,297,1163.0,137,302,183.88311504866346,-138.2453,-93.004,737.08,
07/05/2023,18:24:15,2,LEFT,112,295,1262.0,132,302,188.85973631242842,-138.3494,-92.9609,730.77,
07/05/2023,18:24:15,2,LEFT,105,297,1181.5,124,299,197.12178976460214,-139.5968,-93.3759,719.18,
07/05/2023,18:24:15,2,LEFT,105,297,1181.5,124,299,197.12178976460214,-139.5968,-93.3759,719.18,
07/05/2023,18:24:15,2,LEFT,104,302,1375.0,127,299,194.1391253714717,-140.5089,-93.4045,719.13,
07/05/2023,18:24:15,3,LEFT,323,223,404.5,318,232,88.02272433866155,-89.3312,-118.5112,0.0,
07/05/2023,18:24:16,2,LEFT,102,303,1470.5,124,302,196.82479518597245,-140.9259,-92.8945,716.06,
07/05/2023,18:24:16,3,RIGHT,331,222,238.5,325,229,91.13725912051558,-87.5586,-120.4171,0.0,
07/05/2023,18:24:16,2,LEFT,100,307,1516.5,122,304,198.6454127333425,-141.8198,-92.559,713.86,
07/05/2023,18:24:16,2,LEFT,94,308,1766.5,117,309,203.29781110479277,-142.7266,-91.7357,704.49,
07/05/2023,18:24:16,2,LEFT,94,308,1776.5,117,309,203.29781110479277,-142.7266,-91.7357,704.49,
07/05/2023,18:24:16,2,LEFT,179,321,204.5,187,315,133.09395177843356,-131.5664,-90.9776,924.32,
07/05/2023,18:24:16,2,LEFT,89,308,1630.0,112,309,208.290662296705,-143.329,-91.7121,696.85,
07/05/2023,18:24:16,2,LEFT,86,310,1542.0,109,312,211.15160430363773,-144.0018,-91.2353,692.9,
07/05/2023,18:24:16,2,LEFT,80,309,1386.0,99,315,221.05655384991417,-144.5301,-90.7519,684.15,
07/05/2023,18:24:16,3,LEFT,310,227,567.5,319,237,83.00602387778854,-92.2635,-117.2724,0.0,
07/05/2023,18:24:16,2,LEFT,80,310,1371.5,99,315,221.05655384991417,-144.6888,-90.7519,684.38,
07/05/2023,18:24:16,2,LEFT,78,308,1632.0,99,327,221.11083193728885,-144.5969,-88.9474,681.18,
07/05/2023,18:24:16,3,RIGHT,310,231,272.0,324,237,83.09632964216891,-92.2998,-118.0153,0.0,
07/05/2023,18:24:16,2,LEFT,72,303,1732.5,97,302,223.72527796384566,-144.4842,-92.6908,672.06,
07/05/2023,18:24:16,3,RIGHT,315,231,569.5,337,239,82.76472678623425,-91.1504,-119.5287,0.0,
07/05/2023,18:24:17,2,LEFT,67,299,1697.0,89,304,231.5534495532295,-144.4195,-92.3433,664.75,
07/05/2023,18:24:17,2,LEFT,66,299,1691.0,89,302,231.70023737579555,-144.5264,-92.6358,663.53,
07/05/2023,18:24:17,2,LEFT,62,297,2019.5,84,307,236.35777964771967,-144.6518,-91.8802,658.21,
07/05/2023,18:24:17,2,LEFT,62,301,1874.0,84,304,236.5417510715603,-145.2471,-92.3137,659.23,
07/05/2023,18:24:17,2,LEFT,53,296,2069.0,79,299,241.91320757660174,-145.4278,-92.9978,647.72,
07/05/2023,18:24:17,3,LEFT,288,224,147.5,297,229,93.86160024205851,-97.125,-116.4397,0.0,
07/05/2023,18:24:17,2,LEFT,53,296,2065.5,79,299,241.91320757660174,-145.4278,-92.9978,647.72,
07/05/2023,18:24:17,3,LEFT,288,223,210.5,297,229,93.86160024205851,-97.0976,-116.4397,0.0,
07/05/2023,18:24:17,2,LEFT,144,322,122.0,152,325,168.07438829280326,-138.0848,-89.1267,808.96,
07/05/2023,18:24:17,2,LEFT,49,301,1981.0,74,304,246.51977608297474,-146.5546,-92.2568,644.59,
07/05/2023,18:24:17,2,LEFT,46,303,1971.0,72,302,248.65236777477105,-147.1381,-92.5261,641.86,
07/05/2023,18:24:17,2,LEFT,44,305,2171.0,69,302,251.6445906432324,-147.6229,-92.5077,640.21,
